row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,category,sub-category,product_name,sales,quantity,discount,profit
9335,Ca-2017-110198,2017-01-05,2017-02-05,First Class,Ag-10900,Arthur Gainer,Consumer,Coral Springs,Florida,South,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,3,0.2,-15.7176
9336,Ca-2017-110198,2017-01-05,2017-02-05,First Class,Ag-10900,Arthur Gainer,Consumer,Coral Springs,Florida,South,Office Supplies,Labels,Avery 492,4.608,2,0.2,1.4976
9337,Ca-2017-130715,2017-09-16,2017-09-20,Standard Class,Cy-12745,Craig Yedwab,Corporate,San Francisco,California,West,Office Supplies,Fasteners,"Oic Colored Binder Clips, Assorted Sizes",17.9,5,0.0,8.771
9338,Ca-2014-155264,2014-10-19,2014-10-22,Second Class,Rp-19270,Rachel Payne,Corporate,San Francisco,California,West,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,1,0.2,1.122
9339,Ca-2014-155264,2014-10-19,2014-10-22,Second Class,Rp-19270,Rachel Payne,Corporate,San Francisco,California,West,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,20.064,6,0.2,7.0224
9340,Ca-2014-155264,2014-10-19,2014-10-22,Second Class,Rp-19270,Rachel Payne,Corporate,San Francisco,California,West,Office Supplies,Paper,Xerox 1917,146.73,3,0.0,68.9631
9341,Ca-2014-155264,2014-10-19,2014-10-22,Second Class,Rp-19270,Rachel Payne,Corporate,San Francisco,California,West,Office Supplies,Labels,Avery 480,18.75,5,0.0,9.0
9342,Ca-2014-155264,2014-10-19,2014-10-22,Second Class,Rp-19270,Rachel Payne,Corporate,San Francisco,California,West,Technology,Phones,Panasonic Kx Ts208W Corded Phone,117.576,3,0.2,11.7576
9343,Ca-2016-119123,2016-03-13,2016-03-18,Standard Class,Db-13360,Dennis Bolton,Home Office,Riverside,California,West,Office Supplies,Binders,Cardinal Easyopen D-Ring Binders,51.184,7,0.2,19.194
9344,Ca-2017-109085,2017-02-17,2017-02-20,First Class,Ck-12325,Christine Kargatis,Home Office,Troy,Ohio,East,Furniture,Tables,"Safco Planmaster Boards, 60W X 37-1/2D, White Melamine",455.97,5,0.4,-106.393
9345,Ca-2017-109085,2017-02-17,2017-02-20,First Class,Ck-12325,Christine Kargatis,Home Office,Troy,Ohio,East,Office Supplies,Binders,"Acco Pressboard Covers With Storage Hooks, 14 7/8"" X 11"", Executive Red",5.715,5,0.7,-4.7625
9346,Ca-2017-109085,2017-02-17,2017-02-20,First Class,Ck-12325,Christine Kargatis,Home Office,Troy,Ohio,East,Technology,Phones,Vtech Cs6719,57.594,1,0.4,-11.5188
9347,Ca-2017-109085,2017-02-17,2017-02-20,First Class,Ck-12325,Christine Kargatis,Home Office,Troy,Ohio,East,Furniture,Furnishings,Flat Face Poster Frame,30.144,2,0.2,8.2896
9348,Ca-2017-109085,2017-02-17,2017-02-20,First Class,Ck-12325,Christine Kargatis,Home Office,Troy,Ohio,East,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.849
9349,Ca-2016-114860,2016-12-22,2016-12-28,Standard Class,Dn-13690,Duane Noonan,Consumer,Moreno Valley,California,West,Furniture,Furnishings,Deflect-O Duramat Antistatic Studded Beveled Mat For Medium Pile Carpeting,842.72,8,0.0,202.2528
9350,Ca-2016-114860,2016-12-22,2016-12-28,Standard Class,Dn-13690,Duane Noonan,Consumer,Moreno Valley,California,West,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096
9351,Ca-2016-159009,2016-09-23,2016-09-27,Standard Class,Dp-13105,Dave Poirier,Corporate,Seattle,Washington,West,Office Supplies,Binders,"Accohide 3-Ring Binder, Blue, 1""",13.216,4,0.2,4.4604
9352,Ca-2016-159009,2016-09-23,2016-09-27,Standard Class,Dp-13105,Dave Poirier,Corporate,Seattle,Washington,West,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846
9353,Ca-2017-148411,2017-09-24,2017-09-26,First Class,Ro-19780,Rose O'Brian,Consumer,Chicago,Illinois,Central,Furniture,Chairs,Gueststacker Chair With Chrome Finish Legs,520.464,2,0.3,-14.8704
9354,Ca-2017-148411,2017-09-24,2017-09-26,First Class,Ro-19780,Rose O'Brian,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,3,0.2,3.7128
9355,Ca-2015-110324,2015-01-12,2015-05-12,Standard Class,Ma-17560,Matt Abelman,Home Office,Jackson,Michigan,Central,Office Supplies,Paper,Xerox 207,19.44,3,0.0,9.3312
9356,Ca-2015-110324,2015-01-12,2015-05-12,Standard Class,Ma-17560,Matt Abelman,Home Office,Jackson,Michigan,Central,Office Supplies,Art,Newell 307,3.64,2,0.0,1.0192
9357,Ca-2015-110324,2015-01-12,2015-05-12,Standard Class,Ma-17560,Matt Abelman,Home Office,Jackson,Michigan,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" X 5"" Forms Per Page, 600 Sets Per Book",18.54,2,0.0,8.7138
9358,Ca-2016-168046,2016-01-25,2016-01-28,Second Class,Jd-15895,Jonathan Doherty,Corporate,New York City,New York,East,Office Supplies,Binders,"Gbc Standard Recycled Report Covers, Clear Plastic Sheets",43.12,5,0.2,15.092
9359,Ca-2016-168046,2016-01-25,2016-01-28,Second Class,Jd-15895,Jonathan Doherty,Corporate,New York City,New York,East,Furniture,Tables,Chromcraft Round Conference Tables,313.722,3,0.4,-99.3453
9360,Ca-2016-168046,2016-01-25,2016-01-28,Second Class,Jd-15895,Jonathan Doherty,Corporate,New York City,New York,East,Furniture,Furnishings,Tenex B1-Re Series Chair Mats For Low Pile Carpets,45.98,1,0.0,7.8166
9361,Ca-2016-168046,2016-01-25,2016-01-28,Second Class,Jd-15895,Jonathan Doherty,Corporate,New York City,New York,East,Office Supplies,Storage,"Safco Commercial Wire Shelving, 72H",428.68,7,0.0,0.0
9362,Ca-2017-111591,2017-03-21,2017-03-25,Standard Class,Ps-18970,Paul Stevenson,Home Office,Seattle,Washington,West,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 X 5-1/8, 10/Pack",30.576,6,0.2,10.3194
9363,Ca-2017-111591,2017-03-21,2017-03-25,Standard Class,Ps-18970,Paul Stevenson,Home Office,Seattle,Washington,West,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.02,7,0.0,0.3906
9364,Ca-2017-111591,2017-03-21,2017-03-25,Standard Class,Ps-18970,Paul Stevenson,Home Office,Seattle,Washington,West,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0.0,6.4206
9365,Ca-2017-111591,2017-03-21,2017-03-25,Standard Class,Ps-18970,Paul Stevenson,Home Office,Seattle,Washington,West,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,0.0,7.1864
9366,Us-2014-166828,2014-08-22,2014-08-25,First Class,Jf-15415,Jennifer Ferguson,Consumer,Saint Charles,Missouri,Central,Office Supplies,Paper,Xerox 1899,11.56,2,0.0,5.6644
9367,Ca-2014-108147,2014-08-06,2014-06-13,Standard Class,Rd-19480,Rick Duston,Consumer,Long Beach,New York,East,Office Supplies,Binders,"Green Canvas Binder For 8-1/2"" X 14"" Sheets",68.48,2,0.2,25.68
9368,Ca-2014-108147,2014-08-06,2014-06-13,Standard Class,Rd-19480,Rick Duston,Consumer,Long Beach,New York,East,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets And Add-On Units",1676.88,6,0.0,83.844
9369,Ca-2016-154998,2016-07-04,2016-09-04,First Class,Es-14080,Erin Smith,Corporate,Lakewood,New Jersey,East,Office Supplies,Paper,Xerox 1939,37.94,2,0.0,18.2112
9370,Ca-2017-113460,2017-07-11,2017-09-11,Second Class,Kn-16390,Katherine Nockton,Corporate,Clinton,Maryland,East,Furniture,Chairs,Global Highback Leather Tilter In Burgundy,272.97,3,0.0,43.6752
9371,Ca-2015-111339,2015-05-29,2015-05-31,First Class,Vp-21760,Victoria Pisteka,Corporate,Columbus,Ohio,East,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",41.568,4,0.2,-4.1568
9372,Ca-2015-111339,2015-05-29,2015-05-31,First Class,Vp-21760,Victoria Pisteka,Corporate,Columbus,Ohio,East,Furniture,Chairs,Novimex Swivel Fabric Task Chair,317.058,3,0.3,-86.0586
9373,Ca-2015-111339,2015-05-29,2015-05-31,First Class,Vp-21760,Victoria Pisteka,Corporate,Columbus,Ohio,East,Office Supplies,Fasteners,Ideal Clamps,8.04,5,0.2,2.9145
9374,Ca-2017-102820,2017-07-05,2017-11-05,Standard Class,Cs-11950,Carlos Soltero,Consumer,Pasadena,California,West,Technology,Phones,Blue Parrot B250Xt Professional Grade Wireless Bluetooth Headset With,419.944,7,0.2,52.493
9375,Ca-2016-149671,2016-05-06,2016-09-06,Standard Class,Kb-16600,Ken Brennan,Corporate,Seattle,Washington,West,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38,6,0.0,15.9588
9376,Ca-2015-126347,2015-12-14,2015-12-19,Second Class,Aj-10945,Ashley Jarboe,Consumer,Los Angeles,California,West,Technology,Accessories,Micro Innovations Usb Rf Wireless Keyboard With Mouse,50.0,2,0.0,10.5
9377,Ca-2017-108756,2017-12-25,2017-12-29,Standard Class,Po-18865,Patrick O'Donnell,Consumer,East Orange,New Jersey,East,Technology,Accessories,Memorex Micro Travel Drive 4 Gb,31.8,3,0.0,13.674
9378,Ca-2017-155362,2017-12-17,2017-12-21,Standard Class,Dp-13105,Dave Poirier,Corporate,Eau Claire,Wisconsin,Central,Office Supplies,Storage,Adjustable Personal File Tote,32.56,2,0.0,8.4656
9379,Ca-2016-117625,2016-10-05,2016-05-15,Standard Class,Gm-14500,Gene Mcclure,Consumer,Chicago,Illinois,Central,Office Supplies,Envelopes,Grip Seal Envelopes,7.072,2,0.2,2.3868
9380,Ca-2014-154158,2014-12-23,2014-12-27,Second Class,Cc-12670,Craig Carreira,Consumer,Tampa,Florida,South,Office Supplies,Paper,Computer Printout Paper With Letter-Trim Perforations,45.528,3,0.2,15.9348
9381,Ca-2014-154158,2014-12-23,2014-12-27,Second Class,Cc-12670,Craig Carreira,Consumer,Tampa,Florida,South,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.784,1,0.2,6.4784
9382,Ca-2014-154158,2014-12-23,2014-12-27,Second Class,Cc-12670,Craig Carreira,Consumer,Tampa,Florida,South,Office Supplies,Storage,Tennsco 6- And 18-Compartment Lockers,424.272,2,0.2,-10.6068
9383,Ca-2014-154158,2014-12-23,2014-12-27,Second Class,Cc-12670,Craig Carreira,Consumer,Tampa,Florida,South,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1,0.2,0.504
9384,Ca-2014-154158,2014-12-23,2014-12-27,Second Class,Cc-12670,Craig Carreira,Consumer,Tampa,Florida,South,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92,5,0.2,-1.049
9385,Ca-2017-100433,2017-11-08,2017-08-16,Standard Class,Sj-20125,Sanjit Jacobs,Home Office,New York City,New York,East,Office Supplies,Paper,Xerox 226,25.92,4,0.0,12.4416
9386,Ca-2017-163097,2017-08-27,2017-08-31,Standard Class,Sf-20200,Sarah Foster,Consumer,Mesa,Arizona,West,Furniture,Furnishings,Flat Face Poster Frame,120.576,8,0.2,33.1584
9387,Us-2017-127292,2017-01-19,2017-01-23,Standard Class,Rm-19375,Raymond Messe,Consumer,Burlington,Vermont,East,Office Supplies,Paper,Xerox 191,79.92,4,0.0,37.5624
9388,Us-2017-127292,2017-01-19,2017-01-23,Standard Class,Rm-19375,Raymond Messe,Consumer,Burlington,Vermont,East,Office Supplies,Paper,Xerox 1881,12.28,1,0.0,5.7716
9389,Us-2017-127292,2017-01-19,2017-01-23,Standard Class,Rm-19375,Raymond Messe,Consumer,Burlington,Vermont,East,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0.0,152.0232
9390,Us-2017-127292,2017-01-19,2017-01-23,Standard Class,Rm-19375,Raymond Messe,Consumer,Burlington,Vermont,East,Office Supplies,Envelopes,Poly String Tie Envelopes,2.04,1,0.0,0.9588
9391,Ca-2015-163734,2015-06-19,2015-06-24,Standard Class,Km-16375,Katherine Murray,Home Office,Houston,Texas,Central,Office Supplies,Storage,Recycled Steel Personal File For Hanging File Folders,228.92,5,0.2,14.3075
9392,Ca-2017-162474,2017-03-13,2017-03-16,First Class,Fh-14275,Frank Hawley,Corporate,Aurora,Illinois,Central,Technology,Phones,Powergen Dual Usb Car Charger,7.992,1,0.2,2.5974
9393,Ca-2015-130848,2015-10-25,2015-10-25,Same Day,Dg-13300,Deirdre Greer,Corporate,Denver,Colorado,West,Furniture,Chairs,Global Highback Leather Tilter In Burgundy,582.336,8,0.2,-29.1168
9394,Ca-2014-125997,2014-09-20,2014-09-23,First Class,Mw-18220,Mitch Webber,Consumer,New York City,New York,East,Technology,Phones,Ooma Telo Voip Home Phone System,629.95,5,0.0,157.4875
9395,Ca-2014-125997,2014-09-20,2014-09-23,First Class,Mw-18220,Mitch Webber,Consumer,New York City,New York,East,Furniture,Chairs,Global Leather Executive Chair,631.782,2,0.1,140.396
9396,Ca-2014-125997,2014-09-20,2014-09-23,First Class,Mw-18220,Mitch Webber,Consumer,New York City,New York,East,Furniture,Bookcases,Dmi Eclipse Executive Suite Bookcases,801.568,2,0.2,-10.0196
9397,Ca-2014-125997,2014-09-20,2014-09-23,First Class,Mw-18220,Mitch Webber,Consumer,New York City,New York,East,Office Supplies,Labels,Avery 485,75.18,6,0.0,35.3346
9398,Ca-2014-125997,2014-09-20,2014-09-23,First Class,Mw-18220,Mitch Webber,Consumer,New York City,New York,East,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,1,0.0,8.0548
9399,Ca-2014-125997,2014-09-20,2014-09-23,First Class,Mw-18220,Mitch Webber,Consumer,New York City,New York,East,Technology,Phones,Panasonic Kx-Tg9541B Dect 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,9,0.0,661.4559
9400,Ca-2016-103128,2016-11-11,2016-11-15,Standard Class,Sc-20845,Sung Chung,Consumer,Arlington Heights,Illinois,Central,Office Supplies,Art,Newell 332,14.112,6,0.2,1.2348
9401,Ca-2015-167696,2015-09-16,2015-09-21,Standard Class,Bd-11500,Bradley Drucker,Consumer,Newport News,Virginia,South,Office Supplies,Envelopes,Staple Envelope,31.12,4,0.0,14.6264
9402,Ca-2014-159814,2014-06-24,2014-06-28,Standard Class,Lp-17080,Liz Pelletier,Consumer,Tucson,Arizona,West,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4.272,2,0.2,0.9612
9403,Ca-2016-105459,2016-12-08,2016-08-17,Second Class,Np-18700,Nora Preis,Consumer,New York City,New York,East,Furniture,Tables,Chromcraft Round Conference Tables,209.148,2,0.4,-66.2302
9404,Ca-2016-105459,2016-12-08,2016-08-17,Second Class,Np-18700,Nora Preis,Consumer,New York City,New York,East,Office Supplies,Storage,Tennsco 6- And 18-Compartment Lockers,1591.02,6,0.0,286.3836
9405,Ca-2017-141663,2017-04-13,2017-04-17,Standard Class,Dp-13105,Dave Poirier,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,Translucent Push Pins By Oic,7.92,5,0.2,1.683
9406,Ca-2014-152618,2014-03-14,2014-03-17,First Class,Rb-19465,Rick Bensley,Home Office,Chicago,Illinois,Central,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.3,156.047
9407,Ca-2014-152618,2014-03-14,2014-03-17,First Class,Rb-19465,Rick Bensley,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1963,8.448,2,0.2,2.64
9408,Ca-2017-162789,2017-09-22,2017-09-24,Second Class,Lc-17140,Logan Currie,Consumer,New York City,New York,East,Technology,Accessories,Wd My Passport Ultra 2Tb Portable External Hard Drive,1071.0,9,0.0,171.36
9409,Ca-2017-162789,2017-09-22,2017-09-24,Second Class,Lc-17140,Logan Currie,Consumer,New York City,New York,East,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,1,0.0,3.9831
9410,Us-2017-110149,2017-10-12,2017-12-13,First Class,Wb-21850,William Brown,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.273,1,0.7,-2.5093
9411,Us-2017-110149,2017-10-12,2017-12-13,First Class,Wb-21850,William Brown,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Contract Clock, 14"", Brown",87.92,5,0.2,15.386
9412,Ca-2016-108959,2016-10-03,2016-03-14,Second Class,Mh-17785,Maya Herman,Corporate,Glendale,Arizona,West,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,1,0.2,6.5435
9413,Ca-2015-164777,2015-01-27,2015-01-29,First Class,Sc-20305,Sean Christensen,Consumer,Los Angeles,California,West,Furniture,Chairs,Hon 5400 Series Task Chairs For Big And Tall,2803.92,5,0.2,0.0
9414,Ca-2016-132017,2016-09-26,2016-09-27,First Class,Mh-17620,Matt Hagelstein,Corporate,Houston,Texas,Central,Office Supplies,Binders,Gbc Recycled Velobinder Covers,6.816,2,0.8,-11.5872
9415,Ca-2015-127824,2015-10-18,2015-10-22,Standard Class,Jc-15775,John Castell,Consumer,Seattle,Washington,West,Technology,Phones,Motorola L703Cm,249.584,2,0.2,15.599
9416,Ca-2015-127824,2015-10-18,2015-10-22,Standard Class,Jc-15775,John Castell,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1903,17.94,3,0.0,8.7906
9417,Ca-2015-127824,2015-10-18,2015-10-22,Standard Class,Jc-15775,John Castell,Consumer,Seattle,Washington,West,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0.0,3.2352
9418,Ca-2014-148285,2014-10-27,2014-01-11,Standard Class,Rd-19810,Ross Devincentis,Home Office,Fayetteville,North Carolina,South,Office Supplies,Paper,Xerox 2,10.368,2,0.2,3.6288
9419,Ca-2014-148285,2014-10-27,2014-01-11,Standard Class,Rd-19810,Ross Devincentis,Home Office,Fayetteville,North Carolina,South,Office Supplies,Paper,Easy-Staple Paper,11.952,3,0.2,4.0338
9420,Ca-2017-152926,2017-02-10,2017-04-10,Second Class,Sc-20695,Steve Chapman,Corporate,Houston,Texas,Central,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,0.8,-38.8212
9421,Ca-2017-152926,2017-02-10,2017-04-10,Second Class,Sc-20695,Steve Chapman,Corporate,Houston,Texas,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984,6,0.8,-56.0592
9422,Ca-2014-145254,2014-07-23,2014-07-27,Standard Class,Nc-18535,Nick Crebassa,Corporate,San Francisco,California,West,Technology,Phones,Vtech Ds6151,604.752,6,0.2,60.4752
9423,Ca-2014-145254,2014-07-23,2014-07-27,Standard Class,Nc-18535,Nick Crebassa,Corporate,San Francisco,California,West,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,0.0,11.803
9424,Ca-2014-145254,2014-07-23,2014-07-27,Standard Class,Nc-18535,Nick Crebassa,Corporate,San Francisco,California,West,Technology,Phones,At&T Cl2909,302.376,3,0.2,37.797
9425,Ca-2014-145254,2014-07-23,2014-07-27,Standard Class,Nc-18535,Nick Crebassa,Corporate,San Francisco,California,West,Technology,Accessories,Imation 8Gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,3,0.0,4.95
9426,Ca-2014-116246,2014-12-09,2014-09-17,Second Class,Lw-17215,Luke Weiss,Consumer,New York City,New York,East,Furniture,Chairs,Hon 5400 Series Task Chairs For Big And Tall,3785.292,6,0.1,420.588
9427,Ca-2016-160479,2016-09-15,2016-09-20,Standard Class,Ah-10585,Angele Hood,Consumer,Seattle,Washington,West,Office Supplies,Art,Sanford Major Accent Highlighters,35.4,5,0.0,13.452
9428,Ca-2014-167486,2014-11-27,2014-01-12,Standard Class,Jo-15145,Jack O'Briant,Corporate,Buffalo,New York,East,Furniture,Furnishings,Eldon Radial Chair Mat For Low To Medium Pile Carpets,199.9,5,0.0,39.98
9429,Ca-2014-152100,2014-11-05,2014-05-16,Standard Class,Vw-21775,Victoria Wilson,Corporate,Huntsville,Texas,Central,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,8,0.3,-69.312
9430,Ca-2015-166219,2015-08-28,2015-01-09,Standard Class,Bp-11185,Ben Peterman,Corporate,Dallas,Texas,Central,Technology,Phones,Mitel Mivoice 5330E Ip Phone,1099.96,5,0.2,82.497
9431,Ca-2015-166219,2015-08-28,2015-01-09,Standard Class,Bp-11185,Ben Peterman,Corporate,Dallas,Texas,Central,Furniture,Tables,Hon 2111 Invitation Series Straight Table,103.481,1,0.3,-16.2613
9432,Ca-2015-111864,2015-06-19,2015-06-19,Same Day,Pp-18955,Paul Prost,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Self-Adhesive Address Labels For Typewriters With Dispenser Box,5.904,2,0.2,1.9926
9433,Ca-2015-119627,2015-08-17,2015-08-23,Standard Class,Sc-20725,Steven Cartwright,Consumer,Peoria,Arizona,West,Technology,Accessories,Imation Clip Usb Flash Drive - 8 Gb,30.08,2,0.2,-5.264
9434,Ca-2015-119627,2015-08-17,2015-08-23,Standard Class,Sc-20725,Steven Cartwright,Consumer,Peoria,Arizona,West,Office Supplies,Paper,Xerox 21,36.288,7,0.2,12.7008
9435,Ca-2015-119627,2015-08-17,2015-08-23,Standard Class,Sc-20725,Steven Cartwright,Consumer,Peoria,Arizona,West,Office Supplies,Art,Newell 336,10.272,3,0.2,1.1556
9436,Ca-2015-119627,2015-08-17,2015-08-23,Standard Class,Sc-20725,Steven Cartwright,Consumer,Peoria,Arizona,West,Technology,Accessories,First Data Fd10 Pin Pad,252.8,4,0.2,-31.6
9437,Ca-2015-160787,2015-09-25,2015-09-25,Same Day,Bm-11785,Bryan Mills,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Acco Pressboard Covers With Storage Hooks, 14 7/8"" X 11"", Light Blue",2.946,2,0.7,-2.0622
9438,Ca-2017-107853,2017-05-26,2017-05-31,Standard Class,Cd-11920,Carlos Daly,Consumer,Oceanside,California,West,Office Supplies,Paper,Xerox 201,12.96,2,0.0,6.2208
9439,Ca-2017-126144,2017-07-31,2017-05-08,Standard Class,Gm-14680,Greg Matthias,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Polycom Soundpoint Pro Se-225 Corded Phone,285.576,4,0.4,-57.1152
9440,Us-2014-154655,2014-12-10,2014-10-17,Standard Class,Bp-11050,Barry Pond,Corporate,Chicago,Illinois,Central,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors With Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.24,2,0.2,2.502
9441,Ca-2014-100391,2014-05-25,2014-05-29,Standard Class,Bw-11065,Barry Weirich,Consumer,New York City,New York,East,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,0.0,6.7252
9442,Ca-2014-165477,2014-12-29,2014-12-31,Second Class,Re-19405,Ricardo Emerson,Consumer,Kent,Ohio,East,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,5,0.2,6.045
